BatterName,OverNo,Dot,1,2,3,4,5,6,Wickets,TotalBalls
A Chandila,3,0,0,0,0,0,0,0,0,0
A Chandila,4,0,0,0,0,0,0,0,0,0
A Chandila,5,0,0,0,0,0,0,0,0,0
A Chandila,6,0,0,0,0,0,0,0,0,0
A Chandila,7,0,0,0,0,0,0,0,0,0
A Chandila,8,0,0,0,0,0,0,0,0,0
A Chandila,9,0,0,0,0,0,0,0,0,0
A Chandila,10,0,0,0,0,0,0,0,0,0
A Chandila,11,0,0,0,0,0,0,0,0,0
A Chandila,12,0,0,0,0,0,0,0,0,0
A Chandila,13,0,0,0,0,0,0,0,0,0
A Chandila,14,0,0,0,0,0,0,0,0,0
A Chandila,15,0,0,0,0,0,0,0,0,0
A Chandila,16,0,1,0,0,0,0,0,0,1
A Chandila,17,1,1,0,0,0,0,0,0,2
A Chandila,18,0,1,0,0,0,0,0,0,1
A Chandila,19,2,1,0,0,0,0,0,1,4
S Sreesanth,1,0,0,0,0,0,0,0,0,0
S Sreesanth,2,0,0,0,0,0,0,0,0,0
S Sreesanth,3,0,0,0,0,0,0,0,0,0
S Sreesanth,4,0,0,0,0,0,0,0,0,0
S Sreesanth,5,0,0,0,0,0,0,0,0,0
S Sreesanth,6,0,0,0,0,0,0,0,0,0
S Sreesanth,7,0,0,0,0,0,0,0,0,0
S Sreesanth,8,0,0,0,0,0,0,0,0,0
S Sreesanth,9,0,0,0,0,0,0,0,0,0
S Sreesanth,10,0,0,0,0,0,0,0,0,0
S Sreesanth,11,0,0,0,0,0,0,0,0,0
S Sreesanth,12,0,0,0,0,0,0,0,0,0
S Sreesanth,13,0,0,0,0,0,0,0,0,0
S Sreesanth,14,0,0,0,0,0,0,0,0,0
S Sreesanth,15,1,0,0,0,0,0,0,0,1
S Sreesanth,16,4,0,0,0,0,0,0,0,4
S Sreesanth,17,12,1,0,0,0,0,0,1,14
S Sreesanth,18,13,2,0,0,1,0,0,1,17
S Sreesanth,19,13,3,2,0,5,0,0,1,24
SW Tait,1,0,0,0,0,0,0,0,0,0
SW Tait,2,0,0,0,0,0,0,0,0,0
SW Tait,3,0,0,0,0,0,0,0,0,0
SW Tait,4,0,0,0,0,0,0,0,0,0
SW Tait,5,0,0,0,0,0,0,0,0,0
SW Tait,6,0,0,0,0,0,0,0,0,0
SW Tait,7,0,0,0,0,0,0,0,0,0
SW Tait,8,0,0,0,0,0,0,0,0,0
SW Tait,9,0,0,0,0,0,0,0,0,0
SW Tait,10,0,0,0,0,0,0,0,0,0
SW Tait,11,0,0,0,0,0,0,0,0,0
SW Tait,12,0,0,0,0,0,0,0,0,0
SW Tait,13,0,1,0,0,0,0,0,0,1
SW Tait,14,4,3,0,0,0,0,1,1,9
SW Tait,15,2,3,0,0,0,0,0,0,5
SW Tait,16,0,1,0,0,0,0,0,0,1
SW Tait,17,4,3,0,0,0,0,0,1,8
SW Tait,18,1,1,0,0,1,0,0,1,4
SW Tait,19,0,1,0,0,0,0,0,0,1
PC Valthaty,1,48,9,2,0,8,0,3,2,72
PC Valthaty,2,28,10,4,0,12,0,4,4,62
PC Valthaty,3,31,8,3,0,7,0,1,3,53
PC Valthaty,4,18,6,1,0,9,0,1,4,39
PC Valthaty,5,20,6,0,0,4,0,1,1,32
PC Valthaty,6,13,8,1,0,1,0,0,1,24
PC Valthaty,7,12,6,0,0,2,0,1,1,22
PC Valthaty,8,2,9,2,0,1,0,1,1,16
PC Valthaty,9,6,5,1,0,2,0,2,1,17
PC Valthaty,10,4,2,1,0,3,0,3,1,14
PC Valthaty,11,7,4,0,0,0,0,0,0,11
PC Valthaty,12,1,4,0,0,0,0,2,0,7
PC Valthaty,13,3,5,1,0,0,0,0,0,9
PC Valthaty,14,3,2,0,0,0,0,0,1,6
PC Valthaty,15,2,3,1,0,2,0,1,1,10
PC Valthaty,16,0,1,2,0,3,0,0,0,6
PC Valthaty,17,1,2,0,0,0,0,0,0,3
PC Valthaty,18,2,0,0,0,2,0,0,0,4
AD Mascarenhas,1,0,0,0,0,0,0,0,0,0
AD Mascarenhas,2,0,0,0,0,0,0,0,0,0
AD Mascarenhas,3,0,0,0,0,0,0,0,0,0
AD Mascarenhas,4,1,0,0,0,1,0,0,1,3
AD Mascarenhas,5,0,0,0,0,0,0,0,0,0
AD Mascarenhas,6,0,0,0,0,0,0,0,0,0
AD Mascarenhas,7,0,0,0,0,0,0,0,0,0
AD Mascarenhas,8,1,0,0,0,0,0,0,1,2
AD Mascarenhas,9,2,1,0,0,0,0,0,0,3
AD Mascarenhas,10,4,1,0,0,0,0,0,0,5
AD Mascarenhas,11,1,2,0,0,0,0,0,0,3
AD Mascarenhas,12,0,3,0,0,0,0,0,0,3
AD Mascarenhas,13,5,4,1,0,0,0,0,0,10
AD Mascarenhas,14,4,5,0,0,2,0,0,1,12
AD Mascarenhas,15,3,5,1,0,1,0,1,1,12
AD Mascarenhas,16,4,6,2,0,1,0,0,3,16
AD Mascarenhas,17,1,2,1,0,0,0,0,2,6
AD Mascarenhas,18,1,3,1,0,0,0,0,0,5
AD Mascarenhas,19,2,3,3,0,0,0,0,1,9
RT Ponting,1,10,4,0,0,2,0,0,0,16
RT Ponting,2,7,7,0,0,0,0,0,3,17
RT Ponting,3,6,4,2,0,0,0,1,1,14
RT Ponting,4,3,2,0,0,0,0,0,0,5
RT Ponting,5,6,1,1,0,0,0,0,0,8
RT Ponting,6,3,8,1,0,1,0,0,0,13
RT Ponting,7,5,4,1,0,0,0,0,1,11
RT Ponting,8,3,3,0,0,1,0,0,0,7
RT Ponting,9,5,3,0,0,0,0,0,1,9
RT Ponting,10,3,2,0,0,1,0,1,0,7
RT Ponting,11,2,3,0,0,0,0,0,0,5
RT Ponting,12,3,1,0,0,0,0,0,1,5
AB McDonald,1,4,0,0,0,0,0,1,0,5
AB McDonald,2,1,0,0,0,3,0,1,0,5
AB McDonald,3,0,0,0,0,0,0,0,0,0
AB McDonald,4,3,1,0,0,0,0,0,0,4
AB McDonald,5,2,0,0,0,1,0,0,1,4
AB McDonald,6,0,0,0,0,0,0,0,0,0
AB McDonald,7,0,0,0,0,0,0,0,0,0
AB McDonald,8,0,0,0,0,0,0,0,0,0
AB McDonald,9,0,0,0,0,0,0,0,0,0
AB McDonald,10,1,2,0,0,0,0,0,0,3
AB McDonald,11,2,3,0,0,0,0,0,1,6
AB McDonald,12,1,2,0,0,0,0,0,0,3
AB McDonald,13,0,3,0,0,0,0,0,0,3
AB McDonald,14,0,1,1,0,0,0,0,0,2
AB McDonald,15,1,2,0,0,0,0,0,0,3
AB McDonald,16,7,4,0,0,0,0,0,1,12
AB McDonald,17,7,8,3,1,1,0,0,0,20
AB McDonald,18,4,11,2,0,2,0,1,0,20
AB McDonald,19,4,4,3,0,2,0,1,2,16
RJ Harris,1,0,0,0,0,0,0,0,0,0
RJ Harris,2,0,0,0,0,0,0,0,0,0
RJ Harris,3,0,0,0,0,0,0,0,0,0
RJ Harris,4,0,0,0,0,0,0,0,0,0
RJ Harris,5,0,0,0,0,0,0,0,0,0
RJ Harris,6,0,0,0,0,0,0,0,0,0
RJ Harris,7,0,0,0,0,0,0,0,0,0
RJ Harris,8,0,0,0,0,0,0,0,0,0
RJ Harris,9,0,0,0,0,0,0,0,0,0
RJ Harris,10,0,1,0,0,0,0,0,0,1
RJ Harris,11,3,1,0,0,0,0,0,0,4
RJ Harris,12,5,2,0,0,0,0,0,1,8
RJ Harris,13,2,5,0,0,0,0,0,0,7
RJ Harris,14,0,3,2,0,1,0,0,0,6
RJ Harris,15,7,5,1,0,1,0,0,2,16
RJ Harris,16,6,6,1,0,1,0,1,0,15
RJ Harris,17,8,5,0,0,0,0,0,2,15
RJ Harris,18,11,5,4,0,2,0,0,6,28
RJ Harris,19,4,7,8,1,1,0,2,1,24
DB Ravi Teja,1,6,3,0,0,2,0,0,0,11
DB Ravi Teja,2,7,5,0,0,2,0,0,1,15
DB Ravi Teja,3,3,4,0,0,2,0,0,0,9
DB Ravi Teja,4,7,2,0,1,0,0,0,0,10
DB Ravi Teja,5,4,3,0,0,1,0,0,1,9
DB Ravi Teja,6,3,6,1,0,1,0,0,0,11
DB Ravi Teja,7,2,5,0,0,0,0,0,1,8
DB Ravi Teja,8,0,4,0,0,0,0,0,0,4
DB Ravi Teja,9,5,5,0,0,0,0,0,0,10
DB Ravi Teja,10,11,5,1,0,2,0,0,0,19
DB Ravi Teja,11,5,8,1,1,2,0,1,0,18
DB Ravi Teja,12,4,10,1,0,2,0,2,0,19
DB Ravi Teja,13,10,9,5,0,1,0,0,1,26
DB Ravi Teja,14,11,10,0,0,5,0,0,1,27
DB Ravi Teja,15,12,13,4,0,5,0,1,2,37
DB Ravi Teja,16,8,12,1,0,3,0,1,2,27
DB Ravi Teja,17,9,9,0,0,1,0,2,3,24
DB Ravi Teja,18,8,11,0,0,3,0,2,5,29
DB Ravi Teja,19,5,9,3,1,3,0,0,3,24
MDKJ Perera,1,2,1,0,0,0,0,0,0,3
MDKJ Perera,2,1,1,0,0,2,0,0,1,5
AL Menaria,1,0,0,0,0,0,0,0,0,0
AL Menaria,2,0,0,0,0,0,0,0,0,0
AL Menaria,3,0,0,0,0,0,0,0,0,0
AL Menaria,4,1,1,0,0,0,0,0,0,2
AL Menaria,5,4,1,0,0,0,0,1,0,6
AL Menaria,6,11,6,0,0,2,0,0,0,19
AL Menaria,7,16,10,0,0,1,0,1,1,29
AL Menaria,8,14,16,2,0,4,0,2,0,38
AL Menaria,9,8,19,3,0,0,0,3,1,34
AL Menaria,10,20,14,3,0,5,0,2,2,46
AL Menaria,11,8,19,4,0,0,0,3,2,36
AL Menaria,12,14,17,3,0,2,0,1,2,39
AL Menaria,13,10,9,0,0,0,0,2,3,24
AL Menaria,14,11,8,2,0,1,0,0,1,23
AL Menaria,15,6,8,3,0,1,0,0,2,20
AL Menaria,16,10,10,2,0,2,0,3,0,27
AL Menaria,17,11,7,0,0,6,0,0,3,27
AL Menaria,18,7,2,2,0,0,0,0,4,15
AL Menaria,19,1,2,0,0,0,0,0,1,4
Sunny Gupta,1,0,0,0,0,0,0,0,0,0
Sunny Gupta,2,0,0,0,0,0,0,0,0,0
Sunny Gupta,3,0,0,0,0,0,0,0,0,0
Sunny Gupta,4,0,0,0,0,0,0,0,0,0
Sunny Gupta,5,0,0,0,0,0,0,0,0,0
Sunny Gupta,6,0,0,0,0,0,0,0,0,0
Sunny Gupta,7,0,0,0,0,0,0,0,0,0
Sunny Gupta,8,0,0,0,0,0,0,0,0,0
Sunny Gupta,9,0,0,0,0,0,0,0,0,0
Sunny Gupta,10,0,0,0,0,0,0,0,0,0
Sunny Gupta,11,0,0,0,0,0,0,0,0,0
Sunny Gupta,12,0,0,0,0,0,0,0,0,0
Sunny Gupta,13,0,0,0,0,0,0,0,0,0
Sunny Gupta,14,0,0,0,0,0,0,0,0,0
Sunny Gupta,15,1,0,0,0,0,0,0,1,2
JEC Franklin,1,8,5,0,0,0,0,0,2,15
JEC Franklin,2,11,5,0,0,2,0,0,1,19
JEC Franklin,3,2,4,0,0,2,0,0,0,8
JEC Franklin,4,5,5,1,0,1,0,0,0,12
JEC Franklin,5,8,3,1,0,4,0,1,0,17
JEC Franklin,6,3,7,0,0,0,0,0,0,10
JEC Franklin,7,5,3,0,0,1,0,0,2,11
JEC Franklin,8,8,5,1,0,0,0,0,0,14
JEC Franklin,9,3,10,0,0,0,0,0,0,13
JEC Franklin,10,4,8,1,0,1,0,1,0,15
JEC Franklin,11,7,10,3,0,0,0,3,0,23
JEC Franklin,12,7,10,2,0,0,0,0,0,19
JEC Franklin,13,7,8,3,0,1,0,0,1,20
JEC Franklin,14,6,10,1,0,1,0,3,1,22
JEC Franklin,15,5,11,1,0,0,0,1,0,18
JEC Franklin,16,7,7,2,0,2,0,0,1,19
JEC Franklin,17,2,6,0,0,1,0,0,1,10
JEC Franklin,18,3,5,3,0,2,0,0,2,15
JEC Franklin,19,1,4,1,0,6,0,0,0,12
RP Singh,1,0,0,0,0,0,0,0,0,0
RP Singh,2,0,0,0,0,0,0,0,0,0
RP Singh,3,0,0,0,0,0,0,0,0,0
RP Singh,4,0,0,0,0,0,0,0,0,0
RP Singh,5,0,0,0,0,0,0,0,0,0
RP Singh,6,0,0,0,0,0,0,0,0,0
RP Singh,7,0,0,0,0,0,0,0,0,0
RP Singh,8,0,0,0,0,0,0,0,0,0
RP Singh,9,0,0,0,0,0,0,0,0,0
RP Singh,10,0,0,0,0,0,0,0,0,0
RP Singh,11,0,0,0,0,0,0,0,0,0
RP Singh,12,1,1,0,0,0,0,0,0,2
RP Singh,13,3,1,0,0,0,0,0,1,5
RP Singh,14,0,0,0,0,0,0,0,0,0
RP Singh,15,4,0,0,0,0,0,0,1,5
RP Singh,16,1,1,0,0,0,0,0,1,3
RP Singh,17,5,2,1,0,0,0,0,1,9
RP Singh,18,8,11,1,0,0,0,1,3,24
RP Singh,19,19,15,0,1,2,0,0,8,45
M Muralitharan,1,0,0,0,0,0,0,0,0,0
M Muralitharan,2,0,0,0,0,0,0,0,0,0
M Muralitharan,3,0,0,0,0,0,0,0,0,0
M Muralitharan,4,0,0,0,0,0,0,0,0,0
M Muralitharan,5,0,0,0,0,0,0,0,0,0
M Muralitharan,6,0,0,0,0,0,0,0,0,0
M Muralitharan,7,0,0,0,0,0,0,0,0,0
M Muralitharan,8,0,0,0,0,0,0,0,0,0
M Muralitharan,9,0,0,0,0,0,0,0,0,0
M Muralitharan,10,0,0,0,0,0,0,0,0,0
M Muralitharan,11,0,0,0,0,0,0,0,0,0
M Muralitharan,12,0,0,0,0,0,0,0,0,0
M Muralitharan,13,0,0,0,0,0,0,0,0,0
M Muralitharan,14,0,0,0,0,0,0,0,0,0
M Muralitharan,15,0,0,0,0,0,0,0,0,0
M Muralitharan,16,3,0,0,0,0,0,0,1,4
M Muralitharan,17,1,3,0,0,0,0,0,0,4
M Muralitharan,18,6,3,2,1,1,0,0,1,14
M Muralitharan,19,7,3,0,0,0,0,0,4,14
P Parameswaran,1,0,0,0,0,0,0,0,0,0
P Parameswaran,2,0,0,0,0,0,0,0,0,0
P Parameswaran,3,0,0,0,0,0,0,0,0,0
P Parameswaran,4,0,0,0,0,0,0,0,0,0
P Parameswaran,5,0,0,0,0,0,0,0,0,0
P Parameswaran,6,0,0,0,0,0,0,0,0,0
P Parameswaran,7,0,0,0,0,0,0,0,0,0
P Parameswaran,8,0,0,0,0,0,0,0,0,0
P Parameswaran,9,0,0,0,0,0,0,0,0,0
P Parameswaran,10,0,0,0,0,0,0,0,0,0
P Parameswaran,11,0,0,0,0,0,0,0,0,0
P Parameswaran,12,0,0,0,0,0,0,0,0,0
P Parameswaran,13,0,0,0,0,0,0,0,0,0
P Parameswaran,14,0,0,0,0,0,0,0,0,0
P Parameswaran,15,0,0,0,0,0,0,0,0,0
P Parameswaran,16,0,0,0,0,0,0,0,0,0
P Parameswaran,17,0,0,0,0,0,0,0,0,0
P Parameswaran,18,0,0,0,0,0,0,0,0,0
P Parameswaran,19,2,1,0,0,0,0,0,0,3
JD Ryder,1,25,16,1,1,7,0,0,1,51
JD Ryder,2,23,15,6,1,22,0,1,4,72
JD Ryder,3,29,14,3,0,6,0,4,6,62
JD Ryder,4,19,12,1,1,5,0,4,1,43
JD Ryder,5,10,6,3,0,11,0,0,1,31
JD Ryder,6,8,15,0,0,1,0,0,3,27
JD Ryder,7,4,7,0,0,1,0,1,0,13
JD Ryder,8,3,9,1,0,3,0,0,2,18
JD Ryder,9,5,7,2,0,1,0,1,3,19
JD Ryder,10,4,2,0,0,2,0,1,0,9
JD Ryder,11,2,5,0,0,0,0,0,1,8
JD Ryder,12,2,4,0,0,1,0,0,0,7
JD Ryder,13,1,4,0,0,0,0,0,0,5
JD Ryder,14,2,4,1,0,0,0,0,0,7
JD Ryder,15,2,3,2,0,1,0,1,0,9
JD Ryder,16,3,2,1,0,1,0,1,0,8
JD Ryder,17,0,2,0,0,0,0,0,0,2
JD Ryder,18,2,3,1,0,0,0,1,0,7
JD Ryder,19,1,1,0,0,0,0,0,1,3
MJ Clarke,1,7,2,0,0,2,0,0,1,12
MJ Clarke,2,6,3,1,0,3,0,0,0,13
MJ Clarke,3,7,3,1,0,1,0,0,1,13
MJ Clarke,4,5,5,1,0,2,0,0,0,13
MJ Clarke,5,3,2,1,0,3,1,0,0,10
MJ Clarke,6,7,6,0,0,0,0,0,1,14
MJ Clarke,7,2,5,1,0,0,0,0,1,9
MJ Clarke,8,2,2,0,0,0,0,0,1,5
MJ Clarke,9,2,1,0,0,0,0,0,0,3
MJ Clarke,10,1,1,0,0,0,0,0,0,2
MJ Clarke,11,0,1,0,0,1,0,0,1,3
SC Ganguly,1,44,15,2,0,11,0,0,1,73
SC Ganguly,2,50,16,1,1,11,0,0,4,83
SC Ganguly,3,55,26,5,0,12,1,1,3,103
SC Ganguly,4,48,28,3,0,10,0,6,2,97
SC Ganguly,5,39,30,2,0,14,0,1,6,92
SC Ganguly,6,60,32,1,0,5,0,2,1,101
SC Ganguly,7,40,34,3,0,6,0,1,2,86
SC Ganguly,8,38,39,0,0,4,0,2,2,85
SC Ganguly,9,43,31,5,0,8,0,2,3,92
SC Ganguly,10,31,24,5,0,7,0,3,2,72
SC Ganguly,11,29,31,1,1,9,0,0,3,74
SC Ganguly,12,31,25,4,1,6,0,2,5,74
SC Ganguly,13,27,26,4,0,2,0,5,2,66
SC Ganguly,14,19,20,3,0,5,0,0,4,51
SC Ganguly,15,10,12,6,0,4,0,6,1,39
SC Ganguly,16,12,9,1,0,4,0,6,3,35
SC Ganguly,17,5,7,1,0,0,0,2,1,16
SC Ganguly,18,4,6,2,0,1,0,0,2,15
SC Ganguly,19,6,2,1,0,0,0,2,2,13
AP Majumdar,1,0,1,0,0,0,0,0,0,1
AP Majumdar,2,0,0,0,0,0,0,0,0,0
AP Majumdar,3,2,0,0,0,2,0,0,0,4
AP Majumdar,4,4,2,0,0,0,0,0,1,7
AP Majumdar,5,1,0,1,0,2,0,0,0,4
AP Majumdar,6,1,3,0,0,0,0,0,0,4
AP Majumdar,7,1,4,1,0,0,0,0,0,6
AP Majumdar,8,2,2,0,0,0,0,0,0,4
AP Majumdar,9,2,6,1,0,1,0,0,0,10
AP Majumdar,10,5,4,2,0,0,0,2,0,13
AP Majumdar,11,1,2,1,0,1,0,0,1,6
AP Majumdar,12,3,2,0,0,1,0,0,0,6
AP Majumdar,13,3,3,0,0,0,0,0,0,6
AP Majumdar,14,2,2,1,0,0,0,0,1,6
AP Majumdar,15,1,2,0,0,0,0,0,1,4
CJ Ferguson,1,1,0,0,0,0,0,0,0,1
CJ Ferguson,2,5,1,0,0,1,0,0,0,7
CJ Ferguson,3,3,1,0,0,0,0,0,0,4
CJ Ferguson,4,4,2,0,0,1,0,0,0,7
CJ Ferguson,5,1,3,1,0,0,0,0,0,5
CJ Ferguson,6,4,3,1,0,0,0,0,0,8
CJ Ferguson,7,7,3,3,0,3,0,0,0,16
CJ Ferguson,8,5,3,3,0,1,0,0,2,14
CJ Ferguson,9,1,5,0,0,0,0,0,0,6
CJ Ferguson,10,3,2,0,0,0,0,0,1,6
CJ Ferguson,11,4,1,0,0,0,0,0,1,6
CJ Ferguson,12,5,3,0,0,0,0,0,0,8
CJ Ferguson,13,2,3,1,0,0,0,0,0,6
CJ Ferguson,14,2,3,0,0,0,0,0,0,5
CJ Ferguson,15,2,4,1,0,0,0,0,0,7
CJ Ferguson,16,8,2,0,0,3,0,0,2,15
CJ Ferguson,17,0,2,0,0,0,0,0,0,2
CJ Ferguson,18,1,1,0,0,0,0,0,0,2
Harpreet Singh,1,0,0,0,0,0,0,0,0,0
Harpreet Singh,2,0,0,0,0,0,0,0,0,0
Harpreet Singh,3,0,0,0,0,0,0,0,0,0
Harpreet Singh,4,0,0,0,0,0,0,0,0,0
Harpreet Singh,5,0,0,0,0,0,0,0,0,0
Harpreet Singh,6,0,0,0,0,0,0,0,0,0
Harpreet Singh,7,0,0,0,0,0,0,0,0,0
Harpreet Singh,8,0,0,0,0,0,0,0,0,0
Harpreet Singh,9,0,0,0,0,0,0,0,0,0
Harpreet Singh,10,0,0,0,0,0,0,0,0,0
Harpreet Singh,11,0,0,0,0,0,0,0,0,0
Harpreet Singh,12,1,2,0,0,0,0,0,0,3
Harpreet Singh,13,3,2,0,0,0,0,0,0,5
Harpreet Singh,14,0,2,0,0,0,0,0,0,2
Harpreet Singh,15,1,3,1,0,0,0,0,0,5
Harpreet Singh,16,1,3,1,0,0,0,0,0,5
Harpreet Singh,17,1,3,0,0,0,0,0,1,5
Harpreet Singh,18,1,0,0,0,0,0,0,1,2
Harpreet Singh,19,0,1,0,0,0,0,0,0,1
SD Chitnis,1,0,0,0,0,0,0,0,0,0
SD Chitnis,2,0,0,0,0,0,0,0,0,0
SD Chitnis,3,0,0,0,0,0,0,0,0,0
SD Chitnis,4,3,0,0,0,0,0,0,0,3
SD Chitnis,5,2,1,0,0,0,0,0,0,3
SD Chitnis,6,5,0,1,0,1,0,0,0,7
SD Chitnis,7,1,1,0,0,0,0,0,0,2
SD Chitnis,8,1,1,0,0,0,0,0,0,2
SD Chitnis,9,0,1,0,0,3,0,0,0,4
SD Chitnis,10,2,2,0,0,0,0,0,0,4
SD Chitnis,11,1,2,0,0,1,0,0,0,4
SD Chitnis,12,4,4,1,0,0,0,1,0,10
SD Chitnis,13,6,4,0,0,2,0,0,0,12
SD Chitnis,14,1,2,0,0,0,0,0,1,4
SD Chitnis,15,2,3,1,0,0,0,0,1,7
SD Chitnis,16,4,3,0,0,1,0,0,1,9
SD Chitnis,17,3,5,0,0,1,0,0,0,9
SD Chitnis,18,1,6,2,0,0,0,0,1,10
SD Chitnis,19,2,2,0,0,1,0,1,3,9
N Saini,1,9,5,1,0,2,0,0,0,17
N Saini,2,7,1,3,0,2,0,0,2,15
N Saini,3,8,4,0,0,1,0,0,0,13
N Saini,4,4,4,3,0,2,0,0,0,13
N Saini,5,8,2,0,1,3,0,0,1,15
N Saini,6,5,5,0,0,1,0,0,1,12
N Saini,7,6,5,1,0,1,0,0,3,16
N Saini,8,4,1,1,0,0,0,0,1,7
N Saini,9,0,2,2,0,0,0,0,0,4
N Saini,10,0,2,1,0,1,0,0,0,4
N Saini,11,0,1,1,0,0,0,0,0,2
N Saini,12,0,1,0,0,0,0,0,0,1
N Saini,13,2,2,0,0,1,0,0,0,5
N Saini,14,0,2,0,0,1,0,0,0,3
N Saini,15,1,1,0,0,0,0,0,0,2
N Saini,16,2,0,0,0,0,0,0,1,3
N Saini,17,0,0,0,0,0,0,0,0,0
N Saini,18,1,0,0,0,1,0,0,1,3
N Saini,19,1,0,1,0,0,0,0,1,3
HH Gibbs,1,62,16,5,0,13,0,6,4,106
HH Gibbs,2,45,17,6,0,12,0,1,4,85
HH Gibbs,3,38,18,2,0,7,1,1,1,68
HH Gibbs,4,34,16,2,0,5,0,6,5,68
HH Gibbs,5,26,21,0,1,6,0,2,2,58
HH Gibbs,6,34,28,3,1,3,0,1,3,73
HH Gibbs,7,19,23,5,0,5,0,2,1,55
HH Gibbs,8,24,21,3,0,3,0,2,1,54
HH Gibbs,9,20,16,6,0,4,0,0,1,47
HH Gibbs,10,16,12,4,0,4,0,1,2,39
HH Gibbs,11,10,15,0,1,3,0,3,3,35
HH Gibbs,12,9,13,0,0,0,0,1,2,25
HH Gibbs,13,7,10,2,0,1,0,0,0,20
HH Gibbs,14,9,5,2,0,1,0,2,2,21
HH Gibbs,15,2,7,0,0,1,0,0,1,11
HH Gibbs,16,2,6,0,0,2,0,0,0,10
HH Gibbs,17,1,5,3,0,2,0,1,0,12
HH Gibbs,18,2,5,1,0,0,0,1,0,9
HH Gibbs,19,1,3,0,0,0,0,1,0,5
Y Nagar,1,0,0,0,0,0,0,0,0,0
Y Nagar,2,0,0,0,0,0,0,0,0,0
Y Nagar,3,0,0,0,0,0,0,0,0,0
Y Nagar,4,0,0,0,0,0,0,0,0,0
Y Nagar,5,1,2,0,0,0,0,0,0,3
Y Nagar,6,5,3,0,0,0,0,0,0,8
Y Nagar,7,4,4,0,0,0,0,0,0,8
Y Nagar,8,3,4,0,0,0,0,0,0,7
Y Nagar,9,4,5,1,0,0,0,0,0,10
Y Nagar,10,5,6,0,0,0,0,0,0,11
Y Nagar,11,6,8,0,0,2,0,0,0,16
Y Nagar,12,11,8,3,0,1,0,0,0,23
Y Nagar,13,10,12,1,0,1,0,1,1,26
Y Nagar,14,9,12,3,0,1,0,0,2,27
Y Nagar,15,8,11,4,1,2,0,0,0,26
Y Nagar,16,20,11,2,1,4,0,1,4,43
Y Nagar,17,7,9,1,0,6,0,2,0,25
Y Nagar,18,9,12,2,0,2,0,3,3,31
Y Nagar,19,11,2,1,0,1,0,2,5,22
MD Mishra,1,11,6,1,0,3,0,0,1,22
MD Mishra,2,17,4,1,0,1,0,0,2,25
MD Mishra,3,9,4,2,0,4,0,3,1,23
MD Mishra,4,7,4,1,0,2,0,0,1,15
MD Mishra,5,7,5,1,0,4,0,0,1,18
MD Mishra,6,5,3,0,0,3,0,0,1,12
MD Mishra,7,3,5,0,0,0,0,0,0,8
MD Mishra,8,5,4,0,0,2,0,1,3,15
MD Mishra,9,1,1,2,0,0,0,1,0,5
MD Mishra,10,2,4,1,0,0,0,1,0,8
MD Mishra,11,3,4,0,0,0,0,0,0,7
MD Mishra,12,4,2,1,0,1,0,0,2,10
MD Mishra,13,1,2,2,0,0,0,0,0,5
MD Mishra,14,0,2,0,0,0,0,0,0,2
MD Mishra,15,0,4,0,0,0,0,0,0,4
MD Mishra,16,1,5,0,0,0,0,0,0,6
MD Mishra,17,2,2,0,0,0,0,0,1,5
MD Mishra,18,2,0,0,0,1,0,2,0,5
AC Thomas,1,0,0,0,0,0,0,0,0,0
AC Thomas,2,0,0,0,0,0,0,0,0,0
AC Thomas,3,0,0,0,0,0,0,0,0,0
AC Thomas,4,0,0,0,0,0,0,0,0,0
AC Thomas,5,0,0,0,0,0,0,0,0,0
AC Thomas,6,0,0,0,0,0,0,0,0,0
AC Thomas,7,0,0,0,0,0,0,0,0,0
AC Thomas,8,0,0,0,0,0,0,0,0,0
AC Thomas,9,0,0,0,0,0,0,0,0,0
AC Thomas,10,0,0,0,0,0,0,0,0,0
AC Thomas,11,0,0,0,0,0,0,0,0,0
AC Thomas,12,0,0,0,0,0,0,0,0,0
AC Thomas,13,0,0,0,0,0,0,0,0,0
AC Thomas,14,0,0,0,0,0,0,0,0,0
AC Thomas,15,0,1,0,0,0,0,0,0,1
AC Thomas,16,3,2,0,0,1,0,0,0,6
AC Thomas,17,1,2,1,0,0,0,1,1,6
AC Thomas,18,1,2,0,0,0,0,0,0,3
AC Thomas,19,3,1,0,0,0,0,0,1,5
DJ Harris,1,5,3,0,0,1,0,0,0,9
DJ Harris,2,6,7,0,0,0,0,0,0,13
DJ Harris,3,7,2,0,0,3,0,0,1,13
DJ Harris,4,6,1,0,0,1,0,1,1,10
DJ Harris,5,3,4,0,0,0,0,0,0,7
DJ Harris,6,6,2,0,0,0,0,1,0,9
DJ Harris,7,2,2,1,0,3,0,2,0,10
DJ Harris,8,4,3,1,0,0,0,0,0,8
DJ Harris,9,0,3,0,0,0,0,0,0,3
DJ Harris,10,2,2,0,0,0,0,0,1,5
DJ Harris,11,0,2,0,0,0,0,1,0,3
AA Jhunjhunwala,1,1,1,0,0,0,0,0,0,2
AA Jhunjhunwala,2,0,0,0,0,0,0,0,0,0
AA Jhunjhunwala,3,7,2,0,0,0,0,0,0,9
AA Jhunjhunwala,4,7,3,0,0,1,0,0,0,11
AA Jhunjhunwala,5,7,4,0,0,1,0,1,0,13
AA Jhunjhunwala,6,13,7,0,0,0,0,0,0,20
